"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,1014908,2019000977967,10216.8,2019010149081,410639,1,2,6346.8,0,0,2,23,4,8,815,0,0,6,65,1,10,8100,1,11
2019,201901,1014908,2019000977967,10216.8,2019010149081,410639,1,3,9288.0,0,0,1,23,6,1,100,0,0,7,71,1,10,19000,1,11
2019,201901,1015062,2019000982133,14706.0,2019010150621,220039,1,1,14706.0,0,0,1,61,4,1,100,0,0,6,63,1,10,54000,1,11
2019,201901,1015372,2019000990642,17956.8,2019010153721,180539,1,1,17802.0,0,0,1,40,4,1,100,0,0,6,63,1,12,60000,1,11
2019,201901,1015527,2019000995484,9752.4,2019010155271,550639,1,1,9907.2,0,0,2,65,4,1,100,0,0,6,65,1,10,14000,1,11
2019,201901,1015682,2019000999538,16873.2,2019010156821,40039,1,1,16873.2,0,0,2,53,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,1015682,2019000999538,16873.2,2019010156821,40039,1,2,15789.6,0,0,1,57,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,1016146,2019001012782,30495.6,2019010161461,90239,1,2,17492.4,0,0,2,35,1,7,700,2,200,6,65,1,10,19500,1,11
2019,201901,1016301,2019001016720,8049.6,2019010163011,90239,1,3,7894.8,0,0,1,28,6,1,100,0,0,6,61,1,10,25000,1,11
2019,201901,1016610,2019001025401,19969.2,2019010166101,550139,1,1,19969.2,3,2,2,26,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,1016610,2019001025401,19969.2,2019010166101,550139,1,2,15480.0,3,2,1,30,1,1,100,0,0,8,81,1,10,50000,1,11
2019,201901,1016765,2019001029632,10836.0,2019010167651,100039,1,1,10836.0,1,0,1,63,1,1,100,0,0,6,64,1,10,85000,1,11
2019,201901,1016765,2019001029632,10836.0,2019010167651,100039,1,2,12538.8,1,0,2,62,1,1,100,0,0,6,63,1,10,34000,1,11
2019,201901,1016920,2019001034084,52012.8,2019010169201,90539,1,1,52012.8,3,0,1,47,1,6,643,0,0,0,2,1,10,34000,1,11
2019,201901,1017384,2019001047199,20124.0,2019010173841,450039,1,3,21981.6,0,0,2,21,6,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,1017539,2019001051811,19814.4,2019010175391,460139,1,1,19814.4,0,0,1,42,6,1,100,0,0,6,63,1,10,52000,1,11
2019,201901,1017849,2019001060314,6192.0,2019010178491,350039,1,1,6192.0,0,0,1,62,1,1,100,0,0,11,114,1,10,110000,1,11
2019,201901,1017849,2019001060314,6192.0,2019010178491,350039,1,2,6192.0,0,0,2,63,1,1,100,0,0,11,114,1,10,53000,1,11
2019,201901,1018158,2019001068960,19504.8,2019010181581,470039,1,1,19504.8,0,0,1,34,6,1,100,0,0,8,81,1,10,41600,1,11
2019,201901,1018313,2019001073900,5418.0,2019010183131,230039,1,1,5263.2,0,0,1,63,3,1,100,0,0,6,63,1,10,56000,1,11
2019,201901,1018468,2019001078178,41176.8,2019010184681,30039,1,1,41022.0,1,0,1,65,4,1,100,0,0,7,71,1,10,140000,1,11
2019,201901,1018623,2019001082774,6966.0,2019010186231,20039,1,1,7120.8,1,0,1,55,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1018778,2019001087249,16873.2,2019010187781,411139,1,2,21207.6,0,0,2,28,1,1,100,0,0,11,114,1,10,38000,1,11
2019,201901,1019087,2019001095946,18111.6,2019010190871,90939,1,1,17956.8,0,0,1,57,6,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1019242,2019001100201,17028.0,2019010192421,320039,1,1,17028.0,2,0,1,38,1,1,100,0,0,6,63,1,10,83000,2,20
2019,201901,1019242,2019001100201,17028.0,2019010192421,320039,1,2,18266.4,2,0,2,42,1,1,100,0,0,6,63,1,10,1200,1,11
2019,201901,1019552,2019001109054,14241.6,2019010195521,540339,1,1,14241.6,1,0,1,52,1,1,100,0,0,6,61,1,10,50000,1,11
2019,201901,1019552,2019001109054,14241.6,2019010195521,540339,1,2,10216.8,1,0,2,47,1,1,100,0,0,6,64,1,10,30000,1,11
2019,201901,1019706,2019001113495,11919.6,2019010197061,410439,1,1,11764.8,2,0,1,41,1,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,1019706,2019001113495,11919.6,2019010197061,410439,1,2,10371.6,2,0,2,37,1,1,100,0,0,11,115,1,10,60000,1,11
2019,201901,1020016,2019001122509,20743.2,2019010200161,340039,1,1,20588.4,2,2,1,38,1,1,100,0,0,10,101,1,10,62000,1,11
2019,201901,1020016,2019001122509,20743.2,2019010200161,340039,1,5,40248.0,0,0,1,23,6,8,801,0,0,6,63,1,10,20000,1,11
2019,201901,1020171,2019001126568,15789.6,2019010201711,410839,1,1,15789.6,0,0,1,31,1,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,1020171,2019001126568,15789.6,2019010201711,410839,1,2,17956.8,0,0,2,30,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1020635,2019001140064,2941.2,2019010206351,100039,1,1,2941.2,2,0,1,56,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1020635,2019001140064,2941.2,2019010206351,100039,1,2,3250.8,2,0,2,59,1,1,100,0,0,6,63,1,10,21000,1,11
2019,201901,1020635,2019001140064,2941.2,2019010206351,100039,1,3,3250.8,0,0,1,32,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,1020945,2019001148721,10990.8,2019010209451,20039,1,1,10990.8,0,0,2,58,1,1,100,1,100,6,64,1,10,25400,1,11
2019,201901,1020945,2019001148721,10990.8,2019010209451,20039,1,2,10681.2,0,0,1,56,1,1,100,1,100,6,63,1,10,140000,1,11
2019,201901,1021100,2019001153577,19814.4,2019010211001,540139,1,1,19659.6,0,0,2,34,1,6,663,0,0,10,101,1,10,60000,1,11
2019,201901,1021100,2019001153577,19814.4,2019010211001,540139,1,2,11610.0,0,0,1,32,1,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,1021254,2019001157675,13777.2,2019010212541,250039,1,1,13777.2,0,0,1,61,4,1,100,0,0,7,71,1,10,48000,1,11
2019,201901,1021409,2019001162747,7585.2,2019010214091,91039,1,1,7430.4,2,0,1,54,1,6,610,0,0,11,115,1,10,83000,1,11
2019,201901,1021409,2019001162747,7585.2,2019010214091,91039,1,3,8978.4,0,0,1,23,6,6,610,0,0,6,63,1,10,7200,1,11
2019,201901,1022028,2019001180413,16254.0,2019010220281,410939,1,1,16408.8,1,1,2,25,6,8,801,0,0,6,63,1,10,28000,1,11
2019,201901,1022028,2019001180413,16254.0,2019010220281,410939,1,2,10990.8,1,1,1,26,6,1,100,0,0,6,61,1,10,18000,1,11
2019,201901,1022183,2019001185329,10216.8,2019010221831,90539,1,1,10216.8,0,0,1,64,1,1,100,0,0,6,63,1,10,32000,1,11
2019,201901,1022338,2019001189585,12229.2,2019010223381,90439,1,1,12229.2,0,0,1,49,2,1,100,0,0,8,81,1,10,79000,1,11
2019,201901,1022648,2019001199134,29566.8,2019010226481,390039,1,1,29566.8,2,0,2,52,1,1,100,0,0,6,63,1,10,17500,1,11
2019,201901,1022648,2019001199134,29566.8,2019010226481,390039,1,2,22600.8,2,0,1,55,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,1022648,2019001199134,29566.8,2019010226481,390039,1,3,28328.4,0,0,2,23,6,1,100,0,0,10,101,1,10,16300,1,11
2019,201901,1022648,2019001199134,29566.8,2019010226481,390039,1,4,24613.2,0,0,1,21,6,1,100,0,0,7,71,1,10,11300,1,11
2019,201901,1022802,2019001203058,12848.4,2019010228021,411139,1,1,12848.4,1,0,1,30,6,1,100,0,0,10,101,1,10,50000,1,13
2019,201901,1022802,2019001203058,12848.4,2019010228021,411139,1,2,20588.4,1,0,2,30,4,1,100,0,0,8,81,1,10,40500,2,20
2019,201901,1022957,2019001207527,17956.8,2019010229571,470039,1,1,17956.8,0,0,2,65,1,1,100,0,0,11,114,1,10,77000,1,11
2019,201901,1023112,2019001212590,16563.6,2019010231121,240039,1,2,16873.2,0,0,2,60,1,1,100,0,0,6,63,1,10,43000,1,11
2019,201901,1023422,2019001221113,9752.4,2019010234221,540239,1,1,9907.2,0,0,2,33,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1023422,2019001221113,9752.4,2019010234221,540239,1,2,10836.0,0,0,1,37,1,1,100,0,0,6,63,1,10,48000,1,11
2019,201901,1023886,2019001234140,14396.4,2019010238861,420039,1,1,14396.4,1,0,2,37,3,1,100,0,0,6,63,1,10,45000,1,11
2019,201901,1024041,2019001238300,13312.8,2019010240411,270039,1,1,13312.8,0,0,1,22,6,1,100,0,0,6,65,1,10,14400,2,20
2019,201901,1024196,2019001243064,16408.8,2019010241961,300039,1,1,16254.0,0,0,2,26,6,1,100,0,0,6,65,1,10,48000,1,11
2019,201901,1024196,2019001243064,16408.8,2019010241961,300039,1,2,20278.8,0,0,2,25,6,1,100,0,0,6,64,1,10,8000,1,11
2019,201901,1024660,2019001256834,13467.6,2019010246601,170039,1,1,13312.8,0,0,1,30,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1025124,2019001268977,9442.8,2019010251241,460439,1,1,9442.8,0,0,1,39,6,1,100,0,0,6,65,1,10,10000,1,11
2019,201901,1025124,2019001268977,9442.8,2019010251241,460439,1,2,10216.8,0,0,1,41,4,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,1025434,2019001277490,41331.6,2019010254341,410339,1,1,41176.8,1,0,1,26,6,1,100,0,0,7,71,1,10,30000,2,20
2019,201901,1025434,2019001277490,41331.6,2019010254341,410339,1,3,31888.8,0,0,2,20,6,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,1025589,2019001282108,8668.8,2019010255891,460139,1,1,8668.8,0,0,1,58,1,1,100,0,0,6,65,1,10,50000,1,11
2019,201901,1025744,2019001285811,20898.0,2019010257441,180139,1,1,20743.2,0,0,1,58,4,1,100,0,0,11,114,1,10,43000,1,11
2019,201901,1025898,2019001290220,9752.4,2019010258981,230039,1,1,9752.4,0,0,2,58,1,1,100,0,0,6,63,1,10,7200,1,11
2019,201901,1025898,2019001290220,9752.4,2019010258981,230039,1,2,8978.4,0,0,1,59,1,1,100,0,0,6,63,1,10,52000,1,11
2019,201901,1026208,2019001299022,4953.6,2019010262081,10039,1,2,3560.4,0,0,1,21,6,1,100,0,0,6,63,1,10,5800,1,11
2019,201901,1026208,2019001299022,4953.6,2019010262081,10039,1,3,3096.0,0,0,2,20,6,1,100,0,0,10,101,1,10,3300,1,11
2019,201901,1026208,2019001299022,4953.6,2019010262081,10039,1,4,3870.0,0,0,1,65,6,1,100,0,0,6,63,1,10,30500,1,11
2019,201901,1026518,2019001308152,8514.0,2019010265181,280039,1,1,8514.0,0,0,1,55,4,1,100,0,0,8,81,1,10,10300,1,11
2019,201901,1026982,2019001322073,10681.2,2019010269821,540239,1,2,17647.2,0,0,2,20,6,1,100,0,0,7,71,1,10,16000,1,11
2019,201901,1027137,2019001326464,10836.0,2019010271371,270039,1,1,10990.8,0,0,2,61,4,1,100,0,0,10,101,1,10,3800,1,11
2019,201901,1027292,2019001331341,9752.4,2019010272921,90439,1,1,9597.6,0,0,1,34,6,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1027446,2019001335906,17182.8,2019010274461,200039,1,1,17337.6,3,0,1,48,1,1,100,0,0,2,26,1,10,100000,1,11
2019,201901,1027446,2019001335906,17182.8,2019010274461,200039,1,3,13467.6,0,0,1,20,6,1,100,0,0,2,26,1,10,21000,1,11
2019,201901,1027756,2019001344652,20433.6,2019010277561,460239,1,1,20433.6,2,0,1,29,1,1,100,0,0,3,30,1,10,30000,1,11
2019,201901,1027756,2019001344652,20433.6,2019010277561,460239,1,2,19814.4,2,0,2,28,1,8,801,0,0,8,81,1,10,50000,1,11
2019,201901,1027911,2019001348644,35604.0,2019010279111,90139,1,1,35604.0,3,0,1,44,4,1,100,0,0,6,65,1,10,70000,1,11
2019,201901,1027911,2019001348644,35604.0,2019010279111,90139,1,2,36068.4,0,0,2,21,6,1,100,0,0,6,65,1,10,8400,1,11
2019,201901,1028066,2019001352635,15789.6,2019010280661,400039,1,1,15789.6,3,0,1,48,1,1,100,1,100,10,101,1,10,48000,2,20
2019,201901,1028530,2019001366908,8668.8,2019010285301,180339,1,1,8668.8,0,0,2,22,6,1,100,0,0,7,71,1,10,3800,1,11
2019,201901,1028685,2019001371413,61455.6,2019010286851,410439,1,1,61455.6,1,0,2,48,4,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,1028840,2019001375722,13777.2,2019010288401,230039,1,1,13777.2,1,0,1,59,1,1,100,0,0,8,81,1,10,70000,2,20
2019,201901,1028840,2019001375722,13777.2,2019010288401,230039,1,2,13003.2,1,0,2,55,1,1,100,0,0,8,81,1,10,27000,1,11
2019,201901,1028840,2019001375722,13777.2,2019010288401,230039,1,3,14241.6,0,0,1,25,6,1,100,0,0,10,101,1,10,6200,1,11
2019,201901,1029149,2019001385300,2786.4,2019010291491,70039,1,1,2786.4,0,0,2,61,4,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,1029304,2019001390992,11610.0,2019010293041,310039,1,1,11764.8,0,0,1,57,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,1029304,2019001390992,11610.0,2019010293041,310039,1,2,9133.2,0,0,2,49,1,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,1029459,2019001395325,14551.2,2019010294591,20039,1,1,14551.2,2,0,1,40,1,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,1029459,2019001395325,14551.2,2019010294591,20039,1,2,17956.8,2,0,2,39,1,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,1029768,2019001404695,16408.8,2019010297681,520039,1,1,16408.8,0,0,1,63,1,1,100,0,0,8,81,1,10,10000,1,11
2019,201901,1029768,2019001404695,16408.8,2019010297681,520039,1,2,14860.8,0,0,2,63,1,1,100,0,0,6,63,1,10,26000,1,11
2019,201901,1031781,2019010126246,11300.4,2019010317811,90040,4,1,11300.4,0,0,1,18,6,1,100,0,0,6,65,1,10,3500,1,11
2019,201901,1032245,2019000006317,37616.4,2019010322451,90040,1,1,37771.2,0,0,1,20,6,1,100,0,0,7,71,1,10,23000,1,11
2019,201901,1032245,2019000006317,37616.4,2019010322451,90040,1,2,39628.8,0,0,2,20,6,1,100,0,0,6,63,1,10,24000,1,11
2019,201901,1032555,2019000037826,15480.0,2019010325551,90040,1,1,15480.0,1,0,2,39,1,1,100,0,0,11,114,1,10,54000,1,11
2019,201901,1032555,2019000037826,15480.0,2019010325551,90040,1,2,15015.6,1,0,1,41,1,1,100,0,0,6,65,1,10,75000,1,11
2019,201901,1032710,2019000050895,4179.6,2019010327101,10040,1,1,4334.4,0,0,2,64,1,1,100,0,0,10,101,1,10,800,1,11
2019,201901,1032710,2019000050895,4179.6,2019010327101,10040,1,2,3715.2,0,0,1,59,1,1,100,0,0,7,71,1,10,75000,1,11
2019,201901,1033019,2019000081655,78328.8,2019010330191,90040,1,1,78483.6,2,0,2,40,1,1,100,0,0,7,71,1,10,57000,1,11
2019,201901,1033019,2019000081655,78328.8,2019010330191,90040,1,2,77864.4,2,0,1,50,1,1,100,0,0,6,63,1,10,65000,1,11
2019,201901,1033174,2019000097201,11764.8,2019010331741,30040,1,1,11764.8,3,0,1,42,4,8,802,0,0,11,116,1,10,96000,1,11
2019,201901,1033174,2019000097201,11764.8,2019010331741,30040,1,2,13312.8,3,0,2,27,4,1,100,0,0,10,101,1,10,37000,1,11
2019,201901,1033638,2019000141755,19504.8,2019010336381,100240,1,1,19350.0,0,0,1,28,1,1,100,0,0,10,101,1,10,44600,1,11
2019,201901,1033638,2019000141755,19504.8,2019010336381,100240,1,2,25696.8,0,0,2,29,1,1,100,0,0,11,116,1,10,45000,1,11
2019,201901,1033793,2019000159181,47678.4,2019010337931,60140,1,1,47678.4,0,0,1,62,1,2,200,0,0,11,114,1,10,10000,2,20
2019,201901,1033793,2019000159181,47678.4,2019010337931,60140,1,2,66873.6,0,0,2,62,1,2,200,0,0,11,114,1,10,30000,1,11
2019,201901,1033948,2019000174569,5108.4,2019010339481,30040,1,2,10836.0,3,1,1,31,1,3,308,0,0,6,65,1,10,31000,1,11
2019,201901,1034103,2019000189419,7120.8,2019010341031,130240,1,2,6656.4,3,1,1,34,1,3,304,0,0,7,71,1,10,19200,1,13
2019,201901,1034258,2019000203578,14396.4,2019010342581,120140,1,1,14396.4,0,0,2,20,6,6,620,0,0,6,64,1,10,12000,1,11
2019,201901,1034412,2019000218154,13932.0,2019010344121,160140,1,1,13932.0,6,0,1,45,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1034412,2019000218154,13932.0,2019010344121,160140,1,2,11145.6,6,0,2,41,1,1,100,0,0,6,65,1,10,24000,1,11
2019,201901,1034722,2019000247609,15015.6,2019010347221,40040,1,2,9907.2,0,0,2,54,4,1,100,0,0,7,71,1,10,31000,1,11
2019,201901,1034877,2019000261624,28018.8,2019010348771,120140,1,1,27864.0,0,0,1,56,4,7,700,1,100,6,64,1,10,30000,1,11
2019,201901,1035032,2019000277625,5572.8,2019010350321,60140,1,1,5572.8,1,0,2,47,4,1,100,0,0,10,101,1,10,42100,1,11
2019,201901,1035186,2019000293096,19195.2,2019010351861,130240,1,1,19350.0,0,0,1,35,1,1,100,0,0,10,101,1,10,20800,1,11
2019,201901,1035186,2019000293096,19195.2,2019010351861,130240,1,2,25696.8,0,0,2,29,1,8,802,0,0,7,71,1,10,20000,1,11
2019,201901,1035651,2019000339461,51548.4,2019010356511,80040,1,1,51703.2,1,1,1,27,4,1,100,0,0,8,81,1,14,50000,1,12
2019,201901,1035806,2019000353740,8204.4,2019010358061,120240,1,2,12229.2,0,0,2,23,6,1,100,0,0,8,81,1,10,15000,1,11
2019,201901,1035960,2019000367037,10062.0,2019010359601,120440,1,2,14860.8,0,0,2,59,1,1,100,0,0,6,63,1,10,51000,1,11
2019,201901,1035960,2019000367037,10062.0,2019010359601,120440,1,3,7585.2,0,0,1,64,1,1,100,4,411,6,63,1,10,12000,1,11
2019,201901,1036425,2019000412542,14860.8,2019010364251,120240,1,1,14860.8,3,3,2,44,1,1,100,0,0,7,71,1,10,20000,1,11
2019,201901,1036580,2019000428241,9133.2,2019010365801,20040,1,1,9133.2,1,0,1,45,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,1036580,2019000428241,9133.2,2019010365801,20040,1,2,9442.8,1,0,2,49,1,3,304,0,0,10,101,1,10,48000,1,11
2019,201901,1037044,2019000472459,9907.2,2019010370441,150140,1,1,9907.2,0,0,1,63,6,3,321,0,0,3,30,1,10,0,1,11
2019,201901,1037354,2019000503637,17337.6,2019010373541,90040,1,1,17492.4,2,0,2,52,1,6,640,0,0,1,16,1,10,35000,1,11
2019,201901,1037508,2019000518457,20433.6,2019010375081,120240,1,1,20433.6,0,0,2,21,1,8,801,0,0,6,65,1,10,45000,1,11
2019,201901,1037508,2019000518457,20433.6,2019010375081,120240,1,2,9752.4,0,0,1,22,1,1,100,0,0,6,65,1,10,25000,1,11
2019,201901,1037508,2019000518457,20433.6,2019010375081,120240,1,3,29566.8,0,0,1,32,6,2,200,0,0,6,64,1,10,60000,1,11
2019,201901,1037818,2019000550530,31888.8,2019010378181,10040,1,2,35294.4,0,0,1,40,4,1,100,0,0,6,61,1,10,0,1,11
2019,201901,1037973,2019000567154,9133.2,2019010379731,100240,1,3,10836.0,0,0,1,47,6,1,100,0,0,6,65,1,10,30000,1,11
2019,201901,1037973,2019000567154,9133.2,2019010379731,100240,1,4,13622.4,0,0,1,39,4,1,100,0,0,6,65,1,10,55000,2,20
2019,201901,1038128,2019000582210,22755.6,2019010381281,120240,1,2,22755.6,0,0,2,63,1,1,100,0,0,6,64,1,10,30000,1,11
2019,201901,1038282,2019000596473,20433.6,2019010382821,50040,1,1,20588.4,0,0,2,51,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1038282,2019000596473,20433.6,2019010382821,50040,1,2,19040.4,0,0,1,54,1,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,1038592,2019000627232,4334.4,2019010385921,50040,1,1,4334.4,0,0,1,44,6,1,100,0,0,11,116,1,10,38000,1,11
2019,201901,1039056,2019000670145,16873.2,2019010390561,120140,1,1,17028.0,0,0,1,47,6,1,100,0,0,10,101,1,10,82000,1,11
2019,201901,1039211,2019000685653,4334.4,2019010392111,30040,1,1,4334.4,2,0,1,29,1,1,100,0,0,8,81,1,10,87000,1,11
2019,201901,1039366,2019000698762,5108.4,2019010393661,120440,1,1,5108.4,2,0,1,44,4,1,100,0,0,11,114,1,10,107000,1,11
2019,201901,1039521,2019000714714,6037.2,2019010395211,10040,1,2,7120.8,0,0,2,56,1,1,100,0,0,6,63,1,10,15500,1,11
2019,201901,1039676,2019000728172,12384.0,2019010396761,120340,1,1,12384.0,0,0,2,58,4,1,100,0,0,8,81,1,10,39000,1,11
2019,201901,1039830,2019000742960,4179.6,2019010398301,150140,1,1,4024.8,1,0,2,49,4,3,310,0,0,6,63,1,10,9500,1,11
2019,201901,1040140,2019000771882,18266.4,2019010401401,150140,1,1,18266.4,0,0,1,26,1,1,100,0,0,11,114,1,10,9700,1,11
2019,201901,1040295,2019000787745,43498.8,2019010402951,100640,1,1,43498.8,2,0,2,44,1,1,100,0,0,11,115,1,10,200000,1,11
2019,201901,1040295,2019000787745,43498.8,2019010402951,100640,1,2,34830.0,2,0,1,46,1,1,100,0,0,11,115,1,10,421000,2,20
2019,201901,1040450,2019000804092,31424.4,2019010404501,130240,1,2,21981.6,2,0,1,44,1,3,310,0,0,6,63,1,10,38000,1,11
2019,201901,1040759,2019000831854,20898.0,2019010407591,120240,1,1,20898.0,0,0,1,34,6,2,200,0,0,7,71,1,10,35000,1,11
2019,201901,1040759,2019000831854,20898.0,2019010407591,120240,1,2,19195.2,0,0,2,31,6,2,200,0,0,7,71,1,10,13300,1,11
2019,201901,1040914,2019000845902,13003.2,2019010409141,120240,1,1,13003.2,2,1,2,34,1,8,802,0,0,10,101,1,10,56000,1,11
2019,201901,1040914,2019000845902,13003.2,2019010409141,120240,1,2,13158.0,2,1,1,39,1,2,200,2,200,10,101,1,10,58000,2,20
2019,201901,1041224,2019000875019,6656.4,2019010412241,30040,1,1,6656.4,0,0,1,54,1,1,100,0,0,6,63,1,10,100000,1,11
2019,201901,1041224,2019000875019,6656.4,2019010412241,30040,1,2,6037.2,0,0,2,53,1,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,1041533,2019000903677,23684.4,2019010415331,10040,1,1,23839.2,2,0,2,32,1,3,304,0,0,7,71,1,10,37400,1,11
2019,201901,1041533,2019000903677,23684.4,2019010415331,10040,1,2,24458.4,2,0,1,35,1,1,100,0,0,6,63,1,10,22800,1,11
2019,201901,1041843,2019000932510,9133.2,2019010418431,160140,1,1,8978.4,1,1,2,23,1,8,826,1,100,10,101,1,10,70000,1,11
2019,201901,1041843,2019000932510,9133.2,2019010418431,160140,1,2,10990.8,1,1,1,25,1,7,700,1,100,4,40,1,10,30000,1,11
2019,201901,1042307,2019000975370,8978.4,2019010423071,130140,1,1,8978.4,1,1,2,34,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,1042307,2019000975370,8978.4,2019010423071,130140,1,2,10216.8,1,1,1,38,1,1,100,0,0,6,65,1,10,58000,1,11
2019,201901,1042462,2019000989954,11919.6,2019010424621,100440,1,1,12074.4,2,1,2,36,1,8,802,0,0,7,71,1,10,48000,1,11
2019,201901,1042462,2019000989954,11919.6,2019010424621,100440,1,2,13158.0,2,1,1,31,1,1,100,0,0,6,64,1,10,71000,1,11
2019,201901,1042617,2019001004245,21826.8,2019010426171,100640,1,1,21826.8,0,0,1,30,6,1,100,0,0,10,101,1,10,0,1,11
2019,201901,1042617,2019001004245,21826.8,2019010426171,100640,1,2,25696.8,0,0,1,24,6,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1042772,2019001019687,3250.8,2019010427721,10040,1,2,8359.2,0,0,1,46,6,8,802,0,0,7,71,1,10,30000,1,11
2019,201901,1043081,2019001047422,15480.0,2019010430811,120240,1,1,15480.0,0,0,1,42,6,1,100,1,100,10,101,1,10,112000,1,11
2019,201901,1043236,2019001063175,12538.8,2019010432361,120140,1,1,12538.8,3,0,2,37,6,2,200,0,0,7,71,1,10,26000,1,11
2019,201901,1043236,2019001063175,12538.8,2019010432361,120140,1,2,24768.0,0,0,1,19,6,2,200,0,0,7,71,1,10,3000,1,11
2019,201901,1043391,2019001077646,10371.6,2019010433911,100240,1,1,10526.4,0,0,2,47,6,1,100,0,0,10,101,1,10,10000,1,11
2019,201901,1043700,2019001104860,2476.8,2019010437001,30040,1,1,2476.8,0,0,1,34,1,1,100,0,0,7,71,1,10,55000,1,11
2019,201901,1043700,2019001104860,2476.8,2019010437001,30040,1,2,5108.4,0,0,2,34,1,8,802,0,0,11,114,1,10,38400,1,11
2019,201901,1043855,2019001119365,4489.2,2019010438551,130240,1,1,4489.2,3,0,1,31,1,1,100,0,0,6,63,1,10,90000,2,20
2019,201901,1043855,2019001119365,4489.2,2019010438551,130240,1,2,3250.8,3,0,2,30,1,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,1044010,2019001135012,7120.8,2019010440101,70140,1,1,7120.8,3,1,2,28,4,1,100,0,0,6,65,1,10,18000,1,11
2019,201901,1044165,2019001148638,21362.4,2019010441651,150140,1,1,21362.4,0,0,1,52,1,1,100,0,0,6,63,1,10,50000,2,20
2019,201901,1044320,2019001162949,7120.8,2019010443201,100540,1,1,7120.8,0,0,2,58,4,1,100,0,0,6,63,1,10,17100,1,11
2019,201901,1044784,2019001207365,7585.2,2019010447841,110140,1,2,6192.0,2,0,1,39,1,8,802,0,0,3,30,1,10,20000,1,11
2019,201901,1044939,2019001222249,13312.8,2019010449391,100640,1,1,13312.8,0,0,1,65,1,1,100,0,0,10,101,1,10,33500,1,11
2019,201901,1044939,2019001222249,13312.8,2019010449391,100640,1,2,14241.6,0,0,2,64,1,1,100,0,0,7,71,1,10,25100,1,11
2019,201901,1045248,2019001251498,10062.0,2019010452481,60240,1,1,10216.8,0,0,2,65,5,1,100,0,0,6,64,1,10,22500,1,11
2019,201901,1045558,2019001279911,25232.4,2019010455581,90040,1,1,25387.2,0,0,2,23,6,1,100,0,0,10,101,1,10,5700,1,11
2019,201901,1045713,2019001295430,30650.4,2019010457131,20040,1,1,30650.4,1,0,2,51,6,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,1045868,2019001309562,5418.0,2019010458681,80040,1,1,5572.8,0,0,1,24,6,1,100,0,0,10,101,1,10,62000,1,11
2019,201901,1046022,2019001322550,25232.4,2019010460221,160140,1,1,25232.4,4,0,1,53,1,1,100,0,0,6,65,1,10,80000,2,20
2019,201901,1046022,2019001322550,25232.4,2019010460221,160140,1,2,29412.0,4,0,2,36,1,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,1046177,2019001338470,15015.6,2019010461771,10040,1,1,15015.6,0,0,2,65,1,3,310,0,0,6,65,1,10,20000,1,11
2019,201901,1046332,2019001351135,10836.0,2019010463321,100540,1,1,10836.0,2,0,1,47,1,1,100,1,100,6,63,1,10,49900,1,11
2019,201901,1046642,2019001382757,11764.8,2019010466421,100540,1,1,11610.0,2,2,2,31,1,1,100,0,0,11,114,1,14,100000,1,12
2019,201901,1046642,2019001382757,11764.8,2019010466421,100540,1,2,6037.2,2,2,1,31,1,1,100,0,0,11,115,1,10,56000,1,11
